start	end	length	classification	base_kind	non_padding_bytes	inbound_call_refs	raw_pointer_refs	create_apply	rejection_reason
00404F84	00404F88	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040501A	0040501E	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040505B	0040505F	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004050C4	004050C8	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040515F	00405163	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004051B4	004051B8	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004051F5	004051F9	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405209	0040520D	5	unknown_nonpadding	raw	3	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405263	00405267	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405290	00405294	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405303	00405307	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004053AD	004053B1	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004053C6	004053CA	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004053DF	004053E8	10	unknown_nonpadding	raw	8	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405461	00405465	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405489	0040548D	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040551A	0040551E	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040552E	00405532	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040553D	00405541	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405565	00405569	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405574	00405578	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405592	00405596	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004055AB	004055AF	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004055C9	004055CD	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004055FB	004055FF	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040560A	0040560E	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405619	0040561D	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004056C8	004056CC	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405722	00405726	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040575E	00405762	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405781	00405785	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004057A9	004057AD	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004057C7	004057D0	10	unknown_nonpadding	raw	8	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040584E	00405852	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004058C1	004058C5	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004058F8	004058FC	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004059AC	004059B0	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405A47	00405A4B	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405A7E	00405A82	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405A97	00405A9B	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405ABA	00405ABE	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405AD8	00405ADC	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405B0F	00405B13	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405B50	00405B54	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405B96	00405B9A	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405BB4	00405BB8	5	unknown_nonpadding	raw	3	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405C0E	00405C12	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405C63	00405C67	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405CC7	00405CCB	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00405E7A	00405E7E	5	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040C9AD	0040C9D8	44	seh_funclet_cluster	raw	36	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
0040E2E3	0040E30C	42	seh_funclet_cluster	raw	34	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
0040E94E	0040E94F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0040E950	0040E96F	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0040F057	0040F06B	21	unknown_nonpadding	raw	18	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
0040F51B	0040F544	42	seh_funclet_cluster	raw	34	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
0040FEC3	0040FEEA	40	seh_funclet_cluster	raw	32	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
00411445	00411472	46	seh_funclet_cluster	raw	38	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
00411AA5	00411AA7	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00411AA8	00411AC7	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041205D	0041207D	33	seh_funclet_cluster	raw	25	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
004126F5	004126F7	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004126F8	00412717	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041363E	0041363F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00413640	0041369F	96	defined_data	defined_data	72	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00413BEB	00413C16	44	seh_funclet_cluster	raw	36	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
00414660	0041468B	44	defined_data	defined_data	36	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00415DE0	00415E00	33	unknown_nonpadding	raw	26	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
00416169	00416189	33	unknown_nonpadding	raw	26	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
00416370	00416373	4	unknown_nonpadding	raw	4	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004167F1	004167F9	9	unknown_nonpadding	raw	6	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
00419F93	00419F96	4	text_or_string	raw	4	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041A2D2	0041A2D5	4	text_or_string	raw	4	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041A8AD	0041A8AE	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0041B6EF	0041B701	19	unknown_nonpadding	raw	17	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0041C506	0041C507	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0041C508	0041C532	43	defined_data	defined_data	37	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041C669	0041C66B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0041C66C	0041C696	43	defined_data	defined_data	37	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041E2DA	0041E2DB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0041E2DC	0041E36B	144	defined_data	defined_data	132	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041F82A	0041F82B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0041F82C	0041F852	39	defined_data	defined_data	25	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041F854	0041F891	62	defined_data	defined_data	38	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0041F892	0041F893	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0041F894	0041F8B3	32	defined_data	defined_data	23	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00420120	00420149	42	defined_data	defined_data	21	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0042052C	00420532	7	unknown_nonpadding	raw	7	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00420856	00420857	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00420858	004208E2	139	defined_data	defined_data	128	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004208E4	0042094C	105	defined_data	defined_data	97	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00420E59	00420E5B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00420E5C	00420F69	270	defined_data	defined_data	186	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00424CE0	00424CFF	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004267A0	004267D1	50	seh_funclet_cluster	raw	40	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
004268F9	004268FB	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004268FC	0042699F	164	defined_data	defined_data	154	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00428730	0042875A	43	seh_funclet_cluster	raw	35	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
0042B6FA	0042B6FB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0042B6FC	0042B713	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0042C0E4	0042C0EE	11	unknown_nonpadding	raw	10	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0042D295	0042D29B	7	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0042D440	0042D445	6	unknown_nonpadding	raw	5	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0042D52E	0042D534	7	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0042D5E1	0042D5E7	7	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0042D700	0042D705	6	unknown_nonpadding	raw	5	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0042E06F	0042E073	5	unknown_nonpadding	raw	3	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004307C9	004307CB	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
004307CC	004308AA	223	defined_data	defined_data	175	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
004315FD	00431601	5	unknown_nonpadding	raw	3	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00431667	0043166B	5	unknown_nonpadding	raw	3	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00431732	00431736	5	unknown_nonpadding	raw	3	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
