function_address	function	family	storage_local_parameter	conflicting_value_domains	machine_definitions	consumers	selected_fix	reason	status	pcode_anchor_verified	call_boundary_verified
0042D980	STAllPlayersC::GetActiveCenter	local_lifetime	pSVar5/mg0	pointer(pointer:/STGameObjC) -> unknown	0042DDAC:t1522 call_return operand=-1 target=004028BA	ANALYSIS; direct=004028BA; resolved=0042B620	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]	review	1	1
0042D980	STAllPlayersC::GetActiveCenter	local_lifetime	pSVar5/mg1	pointer(pointer:/STGameObjC) -> unknown	0042DCF7:t1238 call_return operand=-1 target=004028BA	ANALYSIS; direct=004028BA; resolved=0042B620	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]	review	1	1
0042D980	STAllPlayersC::GetActiveCenter	local_lifetime	pSVar5/mg2	pointer(pointer:/STGameObjC) -> unknown	0042DC2B:t1077 call_return operand=-1 target=004028BA	ANALYSIS; direct=004028BA; resolved=0042B620	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]	review	1	1
0042D980	STAllPlayersC::GetActiveCenter	local_lifetime	pSVar5/mg3	pointer(pointer:/STGameObjC) -> unknown	0042DB34:t779 call_return operand=-1 target=004028BA	ANALYSIS; direct=004028BA; resolved=0042B620	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]	review	1	1
0042D980	STAllPlayersC::GetActiveCenter	local_lifetime	pSVar5/mg4	pointer(pointer:/STGameObjC) -> unknown	0042DA3C:t337 call_return operand=-1 target=004028BA	ANALYSIS; direct=004028BA; resolved=0042B620	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]	review	1	1
0042D980	STAllPlayersC::GetActiveCenter	local_lifetime	pSVar5/mg5	pointer(pointer:/STGameObjC) -> unknown	0042DA7B:t548 call_return operand=-1 target=004028BA	ANALYSIS; direct=004028BA; resolved=0042B620	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/STFishC, pointer:/STGameObjC]	review	1	1
0042E210	STAllPlayersC::RegisterObject	local_lifetime	array/mg0	pointer(pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr) -> darray_pointer(pointer:/SubmarineTitans/Recovered/DArrayTy)	0042E2F7:t266 call_argument operand=0 target=006AE140	ANALYSIS; direct=006AE140	retain neutral or current storage; require an exact per-use view	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
0042E210	STAllPlayersC::RegisterObject	local_lifetime	local_28/mg0	pointer(pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr) -> darray_pointer(pointer:/SubmarineTitans/Recovered/DArrayTy)	0042E2F7:t266 call_argument operand=0 target=006AE140	ANALYSIS; direct=006AE140	retain neutral or current storage; require an exact per-use view	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
0042E210	STAllPlayersC::RegisterObject	local_lifetime	local_c/mg0	pointer(pointer:/STGroupBoatC) -> unknown	0042EB23:t1500 call_return operand=-1 target=00405CF9	ANALYSIS; direct=00405CF9; resolved=0042B760	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/STGroupBoatC, pointer:/STGroupC]	review	1	1
0042F2B0		incoming_parameter_slot_lifetime	generated per-use lifetime	_param_1: char[1] -> int x86 stack slot	verified by the matching Ghidra analyzer/export evidence	source audit kind=promoted_parameter_slot_materialization	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
0042F2B0	STAllPlayersC::UnRegisterObject	local_lifetime	array_00/mg0	pointer(pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr) -> darray_pointer(pointer:/SubmarineTitans/Recovered/DArrayTy)	00430013:t1886 call_argument operand=0 target=006AE140	ANALYSIS; direct=006AE140	retain neutral or current storage; require an exact per-use view	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
0042F2B0	STAllPlayersC::UnRegisterObject	local_lifetime	local_14/mg0	pointer(pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr) -> darray_pointer(pointer:/SubmarineTitans/Recovered/DArrayTy)	0042FFC5:t1816 call_argument operand=0 target=006AE140	ANALYSIS; direct=006AE140	retain neutral or current storage; require an exact per-use view	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
004354E0		incoming_parameter_slot_lifetime	generated per-use lifetime	_param_1: char[1] -> int x86 stack slot	verified by the matching Ghidra analyzer/export evidence	source audit kind=promoted_parameter_slot_materialization	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
00435850		incoming_parameter_slot_lifetime	generated per-use lifetime	1 exact machine-word output address(es) redirected from narrow formal storage to the materialized x86 slot	verified by the matching Ghidra analyzer/export evidence	source audit kind=promoted_parameter_slot_address_repair	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
00435850		incoming_parameter_slot_lifetime	generated per-use lifetime	_param_1: char[1] -> int x86 stack slot	verified by the matching Ghidra analyzer/export evidence	source audit kind=promoted_parameter_slot_materialization	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435BF1:t157 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435BF1:t157|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435C7F:t3643 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435C7F:t3643|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435CF4:t3073 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435CF4:t3073|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435D76:t837 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435D76:t837|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435DFF:t3475 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435DFF:t3475|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435E7C:t3274 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435E7C:t3274|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435F02:t446 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435F02:t446|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00435F8C:t1800 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00435F8C:t1800|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00436012:t2370 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00436012:t2370|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00436087:t2538 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00436087:t2538|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	004360FC:t636 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 004360FC:t636|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	0043617E:t2907 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 0043617E:t2907|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	004361FE:t2706 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 004361FE:t2706|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
00435B90	FUN_00435b90	local_lifetime	param_4/mg0	pointer(pointer:/int) -> scalar(/uint)	00436284:t1599 call_argument operand=1 target=006ACC70	ANALYSIS; direct=006ACC70	unattachable High lifetime is represented by the exact address-stable per-use boundary 00436284:t1599|006ACC70|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
